instant,dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,differ_usr,status,hr
15526,2012-10-14,4,1,10,0,0,0,1,0.4,0.4091,0.76,0.0896,8,58,66,,,2.0
15527,2012-10-14,4,1,10,0,0,0,1,0.42,0.4242,0.77,0.2985,3,25,28,,,3.0
15528,2012-10-14,4,1,10,0,0,0,1,0.42,0.4242,0.77,0.2836,2,10,12,,,4.0
15529,2012-10-14,4,1,10,0,0,0,1,0.4,0.4091,0.82,0.194,5,6,11,,,5.0
15530,2012-10-14,4,1,10,0,0,0,1,0.4,0.4091,0.82,0.1642,4,20,24,,,6.0
15531,2012-10-14,4,1,10,0,0,0,1,0.42,0.4242,0.82,0.2239,7,44,51,,,7.0
15532,2012-10-14,4,1,10,0,0,0,1,0.44,0.4394,0.77,0.194,28,104,132,,,8.0
15533,2012-10-14,4,1,10,0,0,0,2,0.48,0.4697,0.67,0.2836,62,161,223,,,9.0
15534,2012-10-14,4,1,10,0,0,0,1,0.54,0.5152,0.56,0.194,150,278,428,,,10.0
15535,2012-10-14,4,1,10,0,0,0,1,0.56,0.5303,0.52,0.2985,156,338,494,,,11.0
15536,2012-10-14,4,1,10,0,0,0,1,0.62,0.6212,0.46,0.3284,200,362,562,,,12.0
15537,2012-10-14,4,1,10,0,0,0,1,0.64,0.6212,0.41,0.4478,218,401,619,,,13.0
15538,2012-10-14,4,1,10,0,0,0,1,0.66,0.6212,0.39,0.4179,249,368,617,,,14.0
15539,2012-10-14,4,1,10,0,0,0,1,0.66,0.6212,0.39,0.4179,213,355,568,,,15.0
15540,2012-10-14,4,1,10,0,0,0,1,0.64,0.6212,0.41,0.2985,203,378,581,,,16.0
15541,2012-10-14,4,1,10,0,0,0,1,0.64,0.6212,0.44,0.194,193,346,539,,,17.0
15542,2012-10-14,4,1,10,0,0,0,1,0.58,0.5455,0.6,0.2537,134,319,453,,,18.0
15543,2012-10-14,4,1,10,0,0,0,1,0.56,0.5303,0.64,0.2239,68,268,336,,,19.0
15544,2012-10-14,4,1,10,0,0,0,1,0.54,0.5152,0.73,0.2239,48,198,246,,,20.0
15545,2012-10-14,4,1,10,0,0,0,1,0.56,0.5303,0.73,0.4478,40,156,196,,,21.0
15546,2012-10-14,4,1,10,0,0,0,1,0.56,0.5303,0.73,0.3881,38,87,125,,,22.0
15547,2012-10-14,4,1,10,0,0,0,2,0.56,0.5303,0.68,0.2836,27,78,105,,,23.0
15548,2012-10-15,4,1,10,0,1,1,2,0.56,0.5303,0.73,0.2537,17,31,48,,,0.0
15549,2012-10-15,4,1,10,0,1,1,2,0.58,0.5455,0.64,0.3881,5,24,29,,,1.0
15550,2012-10-15,4,1,10,0,1,1,2,0.58,0.5455,0.64,0.3582,1,5,6,,,2.0
15551,2012-10-15,4,1,10,0,1,1,2,0.56,0.5303,0.73,0.2537,2,2,4,,,3.0
15552,2012-10-15,4,1,10,0,1,1,2,0.56,0.5303,0.68,0.2239,1,9,10,,,4.0
15553,2012-10-15,4,1,10,0,1,1,2,0.56,0.5303,0.73,0.2836,2,38,40,,,5.0
15554,2012-10-15,4,1,10,0,1,1,2,0.56,0.5303,0.73,0.2985,6,141,147,,,6.0
15555,2012-10-15,4,1,10,0,1,1,2,0.58,0.5455,0.68,0.3284,15,461,476,,,7.0
15556,2012-10-15,4,1,10,0,1,1,2,0.6,0.6061,0.64,0.3881,24,713,737,,,8.0
15557,2012-10-15,4,1,10,0,1,1,3,0.6,0.5909,0.69,0.3881,31,328,359,,,9.0
15558,2012-10-15,4,1,10,0,1,1,2,0.6,0.5909,0.73,0.3881,43,125,168,,,10.0
15559,2012-10-15,4,1,10,0,1,1,2,0.6,0.5909,0.73,0.3881,88,175,263,,,11.0
15560,2012-10-15,4,1,10,0,1,1,3,0.6,0.5758,0.78,0.3284,73,211,284,,,12.0
15561,2012-10-15,4,1,10,0,1,1,2,0.56,0.5303,0.88,0.2239,37,109,146,,,13.0
15562,2012-10-15,4,1,10,0,1,1,2,0.6,0.5758,0.78,0.2836,57,128,185,,,14.0
15563,2012-10-15,4,1,10,0,1,1,1,0.6,0.5758,0.78,0.3284,70,190,260,,,15.0
15564,2012-10-15,4,1,10,0,1,1,1,0.56,0.5303,0.64,0.2985,76,371,447,,,16.0
15565,2012-10-15,4,1,10,0,1,1,1,0.56,0.5303,0.64,0.2537,96,670,766,,,17.0
15566,2012-10-15,4,1,10,0,1,1,3,0.54,0.5152,0.77,0.1343,52,540,592,,,18.0
15567,2012-10-15,4,1,10,0,1,1,3,0.52,0.5,0.83,0.0896,12,227,239,,,19.0
15568,2012-10-15,4,1,10,0,1,1,2,0.52,0.5,0.72,0.3881,19,237,256,,,20.0
15569,2012-10-15,4,1,10,0,1,1,1,0.52,0.5,0.59,0.3284,16,190,206,,,21.0
15570,2012-10-15,4,1,10,0,1,1,1,0.5,0.4848,0.59,0.2836,8,118,126,,,22.0
15571,2012-10-15,4,1,10,0,1,1,1,0.46,0.4545,0.63,0.2239,9,72,81,,,23.0
15572,2012-10-16,4,1,10,0,2,1,1,0.46,0.4545,0.63,0.3881,3,45,48,,,0.0
15573,2012-10-16,4,1,10,0,2,1,1,0.44,0.4394,0.67,0.194,4,9,13,,,1.0
15574,2012-10-16,4,1,10,0,2,1,1,0.44,0.4394,0.67,0.1343,2,1,3,,,2.0
15575,2012-10-16,4,1,10,0,2,1,1,0.42,0.4242,0.67,0.1045,0,2,2,,,3.0
15576,2012-10-16,4,1,10,0,2,1,1,0.42,0.4242,0.67,0.1642,0,7,7,,,4.0
15577,2012-10-16,4,1,10,0,2,1,1,0.42,0.4242,0.67,0.2537,5,47,52,,,5.0
15578,2012-10-16,4,1,10,0,2,1,1,0.42,0.4242,0.67,0.1642,4,168,172,,,6.0
15579,2012-10-16,4,1,10,0,2,1,1,0.42,0.4242,0.67,0.0896,20,505,525,,,7.0
15580,2012-10-16,4,1,10,0,2,1,1,0.44,0.4394,0.62,0.0,35,800,835,,,8.0
15581,2012-10-16,4,1,10,0,2,1,1,0.48,0.4697,0.55,0.2537,32,323,355,,,9.0
15582,2012-10-16,4,1,10,0,2,1,1,0.5,0.4848,0.48,0.2836,65,157,222,,,10.0
15583,2012-10-16,4,1,10,0,2,1,1,0.5,0.4848,0.45,0.4179,56,172,228,,,11.0
15584,2012-10-16,4,1,10,0,2,1,2,0.52,0.5,0.45,0.3284,69,256,325,,,12.0
15585,2012-10-16,4,1,10,0,2,1,1,0.52,0.5,0.45,0.2836,68,260,328,,,13.0
15586,2012-10-16,4,1,10,0,2,1,1,0.54,0.5152,0.39,0.2537,94,214,308,,,14.0
15587,2012-10-16,4,1,10,0,2,1,1,0.54,0.5152,0.41,0.3284,76,270,346,,,15.0
15588,2012-10-16,4,1,10,0,2,1,1,0.54,0.5152,0.39,0.2836,79,367,446,,,16.0
15589,2012-10-16,4,1,10,0,2,1,1,0.52,0.5,0.39,0.194,104,839,943,,,17.0
15590,2012-10-16,4,1,10,0,2,1,1,0.5,0.4848,0.42,0.1642,71,767,838,,,18.0
15591,2012-10-16,4,1,10,0,2,1,1,0.48,0.4697,0.48,0.0,40,491,531,,,19.0
15592,2012-10-16,4,1,10,0,2,1,1,0.46,0.4545,0.55,0.0,35,397,432,,,20.0
15593,2012-10-16,4,1,10,0,2,1,1,0.46,0.4545,0.63,0.0,19,176,195,,,21.0
15594,2012-10-16,4,1,10,0,2,1,1,0.4,0.4091,0.71,0.0896,18,163,181,,,22.0
15595,2012-10-16,4,1,10,0,2,1,1,0.4,0.4091,0.71,0.0,23,176,199,,,23.0
15596,2012-10-17,4,1,10,0,3,1,1,0.38,0.3939,0.76,0.0,1,48,49,,,0.0
15597,2012-10-17,4,1,10,0,3,1,1,0.38,0.3939,0.76,0.0,3,14,17,,,1.0
15598,2012-10-17,4,1,10,0,3,1,1,0.38,0.3939,0.76,0.0,4,12,16,,,2.0
15599,2012-10-17,4,1,10,0,3,1,1,0.36,0.3788,0.87,0.0,0,7,7,,,3.0
15600,2012-10-17,4,1,10,0,3,1,1,0.36,0.3636,0.81,0.0896,0,4,4,,,4.0
15601,2012-10-17,4,1,10,0,3,1,2,0.36,0.3788,0.81,0.0,2,39,41,,,5.0
15602,2012-10-17,4,1,10,0,3,1,1,0.38,0.3939,0.82,0.0,7,171,178,,,6.0
15603,2012-10-17,4,1,10,0,3,1,1,0.36,0.3636,0.81,0.1045,15,449,464,,,7.0
15604,2012-10-17,4,1,10,0,3,1,2,0.4,0.4091,0.76,0.0,38,779,817,,,8.0
15605,2012-10-17,4,1,10,0,3,1,2,0.42,0.4242,0.77,0.0,38,344,382,,,9.0
15606,2012-10-17,4,1,10,0,3,1,2,0.46,0.4545,0.67,0.0,60,168,228,,,10.0
15607,2012-10-17,4,1,10,0,3,1,2,0.5,0.4848,0.51,0.0896,78,156,234,,,11.0
15608,2012-10-17,4,1,10,0,3,1,2,0.52,0.5,0.48,0.1642,71,261,332,,,12.0
15609,2012-10-17,4,1,10,0,3,1,2,0.54,0.5152,0.49,0.1343,73,237,310,,,13.0
15610,2012-10-17,4,1,10,0,3,1,2,0.56,0.5303,0.43,0.1642,82,188,270,,,14.0
15611,2012-10-17,4,1,10,0,3,1,2,0.58,0.5455,0.43,0.2239,62,239,301,,,15.0
15612,2012-10-17,4,1,10,0,3,1,1,0.56,0.5303,0.52,0.194,70,396,466,,,16.0
15613,2012-10-17,4,1,10,0,3,1,1,0.54,0.5152,0.56,0.1045,122,766,888,,,17.0
15614,2012-10-17,4,1,10,0,3,1,1,0.52,0.5,0.59,0.1642,90,794,884,,,18.0
15615,2012-10-17,4,1,10,0,3,1,1,0.5,0.4848,0.72,0.194,49,467,516,,,19.0
15616,2012-10-17,4,1,10,0,3,1,1,0.5,0.4848,0.72,0.1343,54,360,414,,,20.0
15617,2012-10-17,4,1,10,0,3,1,1,0.46,0.4545,0.82,0.194,28,301,329,,,21.0
15618,2012-10-17,4,1,10,0,3,1,1,0.46,0.4545,0.88,0.2537,17,198,215,,,22.0
15619,2012-10-17,4,1,10,0,3,1,1,0.46,0.4545,0.88,0.2239,15,84,99,,,23.0
15620,2012-10-18,4,1,10,0,4,1,1,0.46,0.4545,0.88,0.194,4,53,57,,,0.0
15621,2012-10-18,4,1,10,0,4,1,1,0.46,0.4545,0.82,0.2239,0,14,14,,,1.0
15622,2012-10-18,4,1,10,0,4,1,1,0.46,0.4545,0.82,0.194,1,13,14,,,2.0
15623,2012-10-18,4,1,10,0,4,1,1,0.44,0.4394,0.88,0.2239,0,5,5,,,3.0
15624,2012-10-18,4,1,10,0,4,1,1,0.44,0.4394,0.88,0.2239,0,5,5,,,4.0
15625,2012-10-18,4,1,10,0,4,1,1,0.44,0.4394,0.82,0.2239,1,41,42,,,5.0
15626,2012-10-18,4,1,10,0,4,1,1,0.44,0.4394,0.88,0.2985,3,150,153,,,6.0
15627,2012-10-18,4,1,10,0,4,1,1,0.44,0.4394,0.88,0.2537,20,488,508,,,7.0
15628,2012-10-18,4,1,10,0,4,1,1,0.46,0.4545,0.82,0.2537,31,803,834,,,8.0
15629,2012-10-18,4,1,10,0,4,1,2,0.5,0.4848,0.77,0.1642,41,346,387,,,9.0
15630,2012-10-18,4,1,10,0,4,1,2,0.52,0.5,0.68,0.2239,60,158,218,,,10.0
15631,2012-10-18,4,1,10,0,4,1,2,0.56,0.5303,0.56,0.2239,79,189,268,,,11.0
15632,2012-10-18,4,1,10,0,4,1,2,0.6,0.6212,0.53,0.2537,93,284,377,,,12.0
15633,2012-10-18,4,1,10,0,4,1,1,0.62,0.6212,0.53,0.3582,96,236,332,,,13.0
15634,2012-10-18,4,1,10,0,4,1,2,0.62,0.6212,0.5,0.2985,94,191,285,,,14.0
15635,2012-10-18,4,1,10,0,4,1,2,0.6,0.6061,0.6,0.194,69,284,353,,,15.0
15636,2012-10-18,4,1,10,0,4,1,1,0.6,0.6212,0.56,0.2836,94,356,450,,,16.0
15637,2012-10-18,4,1,10,0,4,1,2,0.58,0.5455,0.64,0.3284,102,788,890,,,17.0
15638,2012-10-18,4,1,10,0,4,1,2,0.56,0.5303,0.64,0.3284,68,720,788,,,18.0
15639,2012-10-18,4,1,10,0,4,1,2,0.56,0.5303,0.68,0.2985,42,471,513,,,19.0
15640,2012-10-18,4,1,10,0,4,1,2,0.56,0.5303,0.68,0.2537,39,348,387,,,20.0
15641,2012-10-18,4,1,10,0,4,1,2,0.54,0.5152,0.77,0.194,38,245,283,,,21.0
15642,2012-10-18,4,1,10,0,4,1,2,0.54,0.5152,0.83,0.194,27,202,229,,,22.0
15643,2012-10-18,4,1,10,0,4,1,2,0.54,0.5152,0.83,0.0,6,111,117,,,23.0
15644,2012-10-19,4,1,10,0,5,1,2,0.56,0.5303,0.83,0.1045,5,51,56,,,0.0
15645,2012-10-19,4,1,10,0,5,1,3,0.54,0.5152,0.88,0.0,4,12,16,,,1.0
15646,2012-10-19,4,1,10,0,5,1,2,0.54,0.5152,0.88,0.0,1,9,10,,,2.0
15647,2012-10-19,4,1,10,0,5,1,2,0.56,0.5303,0.83,0.0,0,5,5,,,3.0
15648,2012-10-19,4,1,10,0,5,1,2,0.56,0.5303,0.83,0.0,1,5,6,,,4.0
15649,2012-10-19,4,1,10,0,5,1,2,0.54,0.5152,0.88,0.0,1,35,36,,,5.0
15650,2012-10-19,4,1,10,0,5,1,3,0.54,0.5152,0.94,0.1642,5,126,131,,,6.0
15651,2012-10-19,4,1,10,0,5,1,3,0.54,0.5152,0.94,0.0,5,149,154,,,7.0
15652,2012-10-19,4,1,10,0,5,1,2,0.54,0.5152,0.94,0.1045,20,447,467,,,8.0
15653,2012-10-19,4,1,10,0,5,1,2,0.54,0.5152,0.94,0.1045,26,363,389,,,9.0
15654,2012-10-19,4,1,10,0,5,1,2,0.58,0.5455,0.88,0.194,26,198,224,,,10.0
15655,2012-10-19,4,1,10,0,5,1,1,0.6,0.5606,0.83,0.194,41,211,252,,,11.0
15656,2012-10-19,4,1,10,0,5,1,1,0.64,0.6061,0.69,0.2239,74,258,332,,,12.0
15657,2012-10-19,4,1,10,0,5,1,1,0.62,0.5909,0.73,0.2239,87,288,375,,,13.0
15658,2012-10-19,4,1,10,0,5,1,1,0.66,0.6212,0.61,0.2537,88,277,365,,,14.0
15659,2012-10-19,4,1,10,0,5,1,1,0.64,0.6061,0.65,0.2985,93,302,395,,,15.0
15660,2012-10-19,4,1,10,0,5,1,3,0.62,0.6061,0.69,0.3582,131,434,565,,,16.0
15661,2012-10-19,4,1,10,0,5,1,3,0.62,0.6061,0.69,0.3582,48,377,425,,,17.0
15662,2012-10-19,4,1,10,0,5,1,1,0.56,0.5303,0.83,0.1045,21,212,233,,,18.0
15663,2012-10-19,4,1,10,0,5,1,1,0.54,0.5152,0.88,0.1642,19,213,232,,,19.0
15664,2012-10-19,4,1,10,0,5,1,1,0.52,0.5,0.77,0.194,13,216,229,,,20.0
15665,2012-10-19,4,1,10,0,5,1,1,0.5,0.4848,0.77,0.0,17,189,206,,,21.0
15666,2012-10-19,4,1,10,0,5,1,1,0.5,0.4848,0.77,0.0896,14,176,190,,,22.0
15667,2012-10-19,4,1,10,0,5,1,1,0.46,0.4545,0.88,0.1045,13,118,131,,,23.0
15668,2012-10-20,4,1,10,0,6,0,1,0.46,0.4545,0.82,0.1343,13,110,123,,,0.0
15669,2012-10-20,4,1,10,0,6,0,1,0.46,0.4545,0.72,0.1343,2,93,95,,,1.0
15670,2012-10-20,4,1,10,0,6,0,1,0.44,0.4394,0.77,0.1045,9,69,78,,,2.0
15671,2012-10-20,4,1,10,0,6,0,1,0.42,0.4242,0.77,0.1343,2,27,29,,,3.0
15672,2012-10-20,4,1,10,0,6,0,1,0.44,0.4394,0.72,0.0,9,9,18,,,4.0
15673,2012-10-20,4,1,10,0,6,0,1,0.4,0.4091,0.82,0.0,6,7,13,,,5.0
15674,2012-10-20,4,1,10,0,6,0,1,0.42,0.4242,0.71,0.0,5,26,31,,,6.0
15675,2012-10-20,4,1,10,0,6,0,1,0.4,0.4091,0.82,0.0,6,59,65,,,7.0
15676,2012-10-20,4,1,10,0,6,0,1,0.46,0.4545,0.67,0.1343,29,164,193,,,8.0
15677,2012-10-20,4,1,10,0,6,0,1,0.5,0.4848,0.59,0.1343,106,257,363,,,9.0
15678,2012-10-20,4,1,10,0,6,0,1,0.52,0.5,0.52,0.1343,111,312,423,,,10.0
15679,2012-10-20,4,1,10,0,6,0,1,0.54,0.5152,0.52,0.2239,204,408,612,,,11.0
15680,2012-10-20,4,1,10,0,6,0,1,0.56,0.5303,0.46,0.1045,267,436,703,,,12.0
15681,2012-10-20,4,1,10,0,6,0,1,0.56,0.5303,0.43,0.1642,273,441,714,,,13.0
15682,2012-10-20,4,1,10,0,6,0,1,0.56,0.5303,0.4,0.0,335,376,711,,,14.0
15683,2012-10-20,4,1,10,0,6,0,1,0.56,0.5303,0.43,0.0,308,403,711,,,15.0
15684,2012-10-20,4,1,10,0,6,0,1,0.54,0.5152,0.42,0.2836,325,366,691,,,16.0
15685,2012-10-20,4,1,10,0,6,0,1,0.54,0.5152,0.37,0.2239,347,384,731,,,17.0
15686,2012-10-20,4,1,10,0,6,0,1,0.52,0.5,0.39,0.2239,165,356,521,,,18.0
15687,2012-10-20,4,1,10,0,6,0,1,0.5,0.4848,0.45,0.1343,77,268,345,,,19.0
15688,2012-10-20,4,1,10,0,6,0,1,0.5,0.4848,0.39,0.2239,61,198,259,,,20.0
15689,2012-10-20,4,1,10,0,6,0,1,0.46,0.4545,0.47,0.2239,72,224,296,,,21.0
15690,2012-10-20,4,1,10,0,6,0,1,0.44,0.4394,0.51,0.1045,47,155,202,,,22.0
15691,2012-10-20,4,1,10,0,6,0,1,0.42,0.4242,0.58,0.0,27,136,163,,,23.0
15692,2012-10-21,4,1,10,0,0,0,1,0.44,0.4394,0.54,0.1642,35,119,154,,,0.0
15693,2012-10-21,4,1,10,0,0,0,1,0.42,0.4242,0.58,0.2239,20,97,117,,,1.0
15694,2012-10-21,4,1,10,0,0,0,1,0.4,0.4091,0.62,0.1642,44,88,132,,,2.0
15695,2012-10-21,4,1,10,0,0,0,1,0.38,0.3939,0.66,0.0896,12,29,41,,,3.0
15696,2012-10-21,4,1,10,0,0,0,1,0.36,0.3485,0.71,0.1642,8,13,21,,,4.0
15697,2012-10-21,4,1,10,0,0,0,1,0.38,0.3939,0.66,0.0896,6,4,10,,,5.0
15698,2012-10-21,4,1,10,0,0,0,1,0.4,0.4091,0.62,0.0,8,18,26,,,6.0
15699,2012-10-21,4,1,10,0,0,0,1,0.4,0.4091,0.62,0.0,13,43,56,,,7.0
15700,2012-10-21,4,1,10,0,0,0,1,0.42,0.4242,0.67,0.0,39,104,143,,,8.0
15701,2012-10-21,4,1,10,0,0,0,1,0.46,0.4545,0.55,0.1642,77,192,269,,,9.0
15702,2012-10-21,4,1,10,0,0,0,1,0.5,0.4848,0.48,0.2985,167,276,443,,,10.0
15703,2012-10-21,4,1,10,0,0,0,1,0.52,0.5,0.44,0.3284,191,356,547,,,11.0
15704,2012-10-21,4,1,10,0,0,0,1,0.54,0.5152,0.39,0.3284,236,439,675,,,12.0
15705,2012-10-21,4,1,10,0,0,0,1,0.56,0.5303,0.37,0.2537,243,383,626,,,13.0
15706,2012-10-21,4,1,10,0,0,0,1,0.56,0.5303,0.35,0.194,235,405,640,,,14.0
15707,2012-10-21,4,1,10,0,0,0,1,0.56,0.5303,0.35,0.3284,240,383,623,,,15.0
15708,2012-10-21,4,1,10,0,0,0,1,0.54,0.5152,0.37,0.2239,182,409,591,,,16.0
15709,2012-10-21,4,1,10,0,0,0,1,0.52,0.5,0.39,0.2537,153,338,491,,,17.0
15710,2012-10-21,4,1,10,0,0,0,1,0.52,0.5,0.39,0.194,71,342,413,,,18.0
15711,2012-10-21,4,1,10,0,0,0,1,0.5,0.4848,0.42,0.1642,50,216,266,,,19.0
15712,2012-10-21,4,1,10,0,0,0,1,0.48,0.4697,0.44,0.194,35,160,195,,,20.0
15713,2012-10-21,4,1,10,0,0,0,1,0.42,0.4242,0.54,0.1642,42,124,166,,,21.0
15714,2012-10-21,4,1,10,0,0,0,1,0.42,0.4242,0.54,0.0,18,95,113,,,22.0
15715,2012-10-21,4,1,10,0,0,0,1,0.44,0.4394,0.54,0.0,7,59,66,,,23.0
15716,2012-10-22,4,1,10,0,1,1,1,0.4,0.4091,0.62,0.0,3,28,31,,,0.0
15717,2012-10-22,4,1,10,0,1,1,1,0.4,0.4091,0.71,0.0,0,11,11,,,1.0
15718,2012-10-22,4,1,10,0,1,1,1,0.38,0.3939,0.71,0.0,1,4,5,,,2.0
15719,2012-10-22,4,1,10,0,1,1,1,0.4,0.4091,0.62,0.0,1,5,6,,,3.0
15720,2012-10-22,4,1,10,0,1,1,1,0.38,0.3939,0.66,0.0,1,6,7,,,4.0
15721,2012-10-22,4,1,10,0,1,1,1,0.38,0.3939,0.76,0.0896,2,44,46,,,5.0
15722,2012-10-22,4,1,10,0,1,1,1,0.36,0.3636,0.76,0.0896,4,140,144,,,6.0
15723,2012-10-22,4,1,10,0,1,1,1,0.38,0.3939,0.66,0.0896,15,437,452,,,7.0
15724,2012-10-22,4,1,10,0,1,1,1,0.44,0.4394,0.67,0.0,32,696,728,,,8.0
15725,2012-10-22,4,1,10,0,1,1,1,0.46,0.4545,0.63,0.0896,25,335,360,,,9.0
15726,2012-10-22,4,1,10,0,1,1,1,0.5,0.4848,0.55,0.0,51,161,212,,,10.0
15727,2012-10-22,4,1,10,0,1,1,1,0.56,0.5303,0.37,0.1642,63,148,211,,,11.0
15728,2012-10-22,4,1,10,0,1,1,1,0.58,0.5455,0.35,0.0,52,231,283,,,12.0
15729,2012-10-22,4,1,10,0,1,1,1,0.62,0.6212,0.29,0.1642,88,227,315,,,13.0
15730,2012-10-22,4,1,10,0,1,1,1,0.62,0.6061,0.27,0.194,73,209,282,,,14.0
15731,2012-10-22,4,1,10,0,1,1,1,0.64,0.6212,0.29,0.1642,74,222,296,,,15.0
15732,2012-10-22,4,1,10,0,1,1,1,0.62,0.6212,0.33,0.1642,80,444,524,,,16.0
15733,2012-10-22,4,1,10,0,1,1,1,0.62,0.6212,0.33,0.1045,84,838,922,,,17.0
15734,2012-10-22,4,1,10,0,1,1,1,0.54,0.5152,0.64,0.1045,60,726,786,,,18.0
15735,2012-10-22,4,1,10,0,1,1,1,0.52,0.5,0.52,0.1045,36,478,514,,,19.0
15736,2012-10-22,4,1,10,0,1,1,1,0.5,0.4848,0.59,0.1045,21,382,403,,,20.0
15737,2012-10-22,4,1,10,0,1,1,1,0.48,0.4697,0.67,0.0896,19,155,174,,,21.0
15738,2012-10-22,4,1,10,0,1,1,1,0.46,0.4545,0.82,0.1343,25,158,183,,,22.0
15739,2012-10-22,4,1,10,0,1,1,1,0.46,0.4545,0.82,0.1045,20,143,163,,,23.0
15740,2012-10-23,4,1,10,0,2,1,1,0.46,0.4545,0.88,0.1642,5,32,37,,,0.0
15741,2012-10-23,4,1,10,0,2,1,1,0.46,0.4545,0.77,0.1642,1,16,17,,,1.0
15742,2012-10-23,4,1,10,0,2,1,1,0.44,0.4394,0.88,0.1343,1,6,7,,,2.0
15743,2012-10-23,4,1,10,0,2,1,1,0.44,0.4394,0.77,0.1343,0,1,1,,,3.0
15744,2012-10-23,4,1,10,0,2,1,1,0.42,0.4242,0.77,0.1045,1,6,7,,,4.0
15745,2012-10-23,4,1,10,0,2,1,1,0.44,0.4394,0.77,0.0896,1,49,50,,,5.0
15746,2012-10-23,4,1,10,0,2,1,1,0.4,0.4091,0.82,0.0896,6,152,158,,,6.0
15747,2012-10-23,4,1,10,0,2,1,2,0.44,0.4394,0.77,0.1045,12,519,531,,,7.0
15748,2012-10-23,4,1,10,0,2,1,2,0.46,0.4545,0.72,0.0896,28,733,761,,,8.0
15749,2012-10-23,4,1,10,0,2,1,2,0.5,0.4848,0.72,0.1045,29,305,334,,,9.0
15750,2012-10-23,4,1,10,0,2,1,1,0.54,0.5152,0.6,0.0,50,171,221,,,10.0
15751,2012-10-23,4,1,10,0,2,1,1,0.6,0.6212,0.53,0.0,52,201,253,,,11.0
15752,2012-10-23,4,1,10,0,2,1,2,0.62,0.6212,0.46,0.0896,80,298,378,,,12.0
15753,2012-10-23,4,1,10,0,2,1,2,0.64,0.6212,0.44,0.0,59,244,303,,,13.0
15754,2012-10-23,4,1,10,0,2,1,1,0.68,0.6364,0.41,0.1642,67,229,296,,,14.0
15755,2012-10-23,4,1,10,0,2,1,1,0.68,0.6364,0.41,0.2239,76,270,346,,,15.0
15756,2012-10-23,4,1,10,0,2,1,1,0.68,0.6364,0.44,0.0896,108,433,541,,,16.0
15757,2012-10-23,4,1,10,0,2,1,1,0.68,0.6364,0.41,0.0,67,871,938,,,17.0
15758,2012-10-23,4,1,10,0,2,1,1,0.62,0.6212,0.53,0.0896,64,762,826,,,18.0
15759,2012-10-23,4,1,10,0,2,1,1,0.62,0.6212,0.57,0.0896,25,457,482,,,19.0
15760,2012-10-23,4,1,10,0,2,1,1,0.58,0.5455,0.64,0.1343,45,334,379,,,20.0
15761,2012-10-23,4,1,10,0,2,1,1,0.56,0.5303,0.68,0.0,35,260,295,,,21.0
15762,2012-10-23,4,1,10,0,2,1,1,0.56,0.5303,0.68,0.1045,20,174,194,,,22.0
15763,2012-10-23,4,1,10,0,2,1,1,0.54,0.5152,0.73,0.1045,9,102,111,,,23.0
15764,2012-10-24,4,1,10,0,3,1,1,0.54,0.5152,0.73,0.0896,7,39,46,,,0.0
15765,2012-10-24,4,1,10,0,3,1,1,0.54,0.5152,0.68,0.0,4,23,27,,,1.0
15766,2012-10-24,4,1,10,0,3,1,1,0.54,0.5152,0.68,0.0,0,6,6,,,2.0
15767,2012-10-24,4,1,10,0,3,1,1,0.5,0.4848,0.77,0.0896,0,4,4,,,3.0
15768,2012-10-24,4,1,10,0,3,1,1,0.5,0.4848,0.77,0.0896,1,5,6,,,4.0
15769,2012-10-24,4,1,10,0,3,1,1,0.5,0.4848,0.82,0.0,1,52,53,,,5.0
15770,2012-10-24,4,1,10,0,3,1,1,0.48,0.4697,0.82,0.1045,11,162,173,,,6.0
15771,2012-10-24,4,1,10,0,3,1,1,0.5,0.4848,0.88,0.0896,20,506,526,,,7.0
15772,2012-10-24,4,1,10,0,3,1,2,0.52,0.5,0.83,0.1045,24,777,801,,,8.0
15773,2012-10-24,4,1,10,0,3,1,2,0.52,0.5,0.77,0.0896,24,349,373,,,9.0
15774,2012-10-24,4,1,10,0,3,1,2,0.54,0.5152,0.73,0.0,29,142,171,,,10.0
15775,2012-10-24,4,1,10,0,3,1,1,0.58,0.5455,0.64,0.0,47,189,236,,,11.0
15776,2012-10-24,4,1,10,0,3,1,1,0.62,0.6061,0.61,0.0896,48,268,316,,,12.0
15777,2012-10-24,4,1,10,0,3,1,1,0.66,0.6212,0.54,0.0,65,241,306,,,13.0
15778,2012-10-24,4,1,10,0,3,1,1,0.74,0.6515,0.3,0.2537,64,237,301,,,14.0
15779,2012-10-24,4,1,10,0,3,1,1,0.7,0.6364,0.39,0.1045,63,245,308,,,15.0
15780,2012-10-24,4,1,10,0,3,1,1,0.74,0.6515,0.33,0.1343,67,465,532,,,16.0
15781,2012-10-24,4,1,10,0,3,1,1,0.66,0.6212,0.47,0.0,87,876,963,,,17.0
15782,2012-10-24,4,1,10,0,3,1,1,0.66,0.6212,0.44,0.0,63,795,858,,,18.0
15783,2012-10-24,4,1,10,0,3,1,2,0.64,0.6212,0.53,0.0896,50,522,572,,,19.0
15784,2012-10-24,4,1,10,0,3,1,2,0.62,0.6061,0.61,0.0896,45,396,441,,,20.0
